header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Menkemastraat 8,2532 TK Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-88974797-menkemastraat-8/?navigateSource=resultlist,20220131_223145,"€ 460,000 kosten koper","€ 3,485    The asking price per m² (€ 460,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,"Single-family home, row house",Resale property,2010,Flat roof covered with asphalt roofing,Living area132 m²External storage space6 m²,132 m²,6 m²,132 m²,456 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Balanced ventilation system, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated",Heat recovery unit,CH boiler,132 m²,Long-term lease,Bought off for eternity,"On the edge of a forest, alongside a quiet road and in residential district",Back garden and front garden,60 m² (12 meter deep and 5 meter broad),Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Parking place,"Parking on gated property, parking on private property and public parking",no
