header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwe Osdorpergracht 472 B,1068 HV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42557108-nieuwe-osdorpergracht-472-b/?navigateSource=resultlist,20220130_194232,"€ 565,000 vrij op naam","€ 6,348    The asking price per m² (€ 565,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 134 per month,4 months,Under option,Upstairs apartment (apartment),New property,2022,Woningborg garantiecertificaat,Living area89 m²Exterior space attached to the building11 m²,89 m²,11 m²,267 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,12 stories,6th floor,A+++        What does this mean?,Completely insulated,District heating,In center and in residential district,Balcony present,Underground parking,Parking garage,No,No,No,No,No,No,no
