header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,error
Burg. A. Bontekoelaan 23,7437 CP Bathmen        ,https://www.funda.nl/en/koop/bathmen/huis-42526598-burg-a-bontekoelaan-23/?navigateSource=resultlist,20220129_034755,"€ 500,000 kosten koper","€ 4,348    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Bungalow, detached residential property (semi-bungalow)",Resale property,1985,Living area115 m²Other space inside the building38 m²Exterior space attached to the building63 m²,115 m²,38 m²,63 m²,547 m²,542 m³,4 rooms (2 bedrooms),2 stories,Optical fibre,C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"HR Nefit (gas-fired combination boiler from 2018, in ownership)",547 m²,Full ownership,Alongside a quiet road and in residential district,Surrounded by garden,Built-in,1 car,Electricity,no
