header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Front garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rijksweg Noord 170 A,6136 AD Sittard        ,https://www.funda.nl/en/koop/sittard/appartement-42688254-rijksweg-noord-170-a/?navigateSource=resultlist,20220128_004726,"€ 259,000 kosten koper","€ 3,238    The asking price per m² (€ 259,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 109.00 per month,Apartment with shared street entrance (apartment),Resale property,2011,Disabled access friendly and accessible for seniors,Living area80 m²External storage space6 m²,80 m²,6 m²,265 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,"Elevator, mechanical ventilation, rolldown shutters and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2012, in ownership)",Full ownership,In center and in residential district,Front garden,25 m² (5 meter deep and 5 meter broad),Located at the east,Detached brick storage,Parking on private property,No,Yes,Yes (€ 109.00 per month),Yes,Yes,Yes,no
