header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Shed / storage,Type of parking facilities,error
Mastland Breda Type D | Eindwoning (Bouwnr. 14),4834 BM Breda        ,https://www.funda.nl/en/koop/breda/huis-42683440-mastland-breda-type-d-eindwoning-bouwnr-14/?navigateSource=resultlist,20220129_171249,"€ 510,000 vrij op naam","€ 5,667    The asking price per m² (€ 510,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,"Bungalow, corner house",New property,2022,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area90 m²,90 m²,365 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,"Balanced ventilation system, mechanical ventilation and solar panels",A        What does this mean?,Completely insulated,"Complete floor heating, heat recovery unit and heat pump",Water heater,In residential district,Back garden,Detached wooden storage,Parking on private property,no
