header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Billitonkade 27 A,3531 TG Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42677820-billitonkade-27-a/?navigateSource=resultlist,20220129_204410,"€ 320,000 kosten koper","€ 6,275    The asking price per m² (€ 320,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 81.00 per month,Upstairs apartment (apartment),Resale property,1905,Flat roof,Living area51 m²Exterior space attached to the building10 m²,51 m²,10 m²,186 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,TV via cable,D        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler from 2021, in ownership",Full ownership,"Alongside a quiet road, alongside water, sheltered location, in residential district and unobstructed surrounding view",Sun terrace,"10 m² (5,15 meter deep and 2 meter broad)",Located at the east,Balcony present,Paid parking and resident's parking permits,No,No,No,No,No,No,no
