header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Hagelkruis 10,6071 LE Swalmen        ,https://www.funda.nl/en/koop/swalmen/huis-42436347-hagelkruis-10/?navigateSource=resultlist,20220129_013148,"€ 369,000 kosten koper","€ 3,127    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 390,000 kosten koper",4 months,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,1964,Gable roof covered with roof tiles,Living area118 m²Other space inside the building2 m²External storage space26 m²,118 m²,2 m²,26 m²,735 m²,458 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,"2 stories, a/an attic and a basement","Air conditioning, passive ventilation system, flue and TV via cable",G        What does this mean?,Roof insulation and partly double glazed,CH boiler,Gas-fired boiler,"Nefit (gas-fired, in ownership)",735 m²,Full ownership,In residential district,"Back garden, front garden and side garden",375 m² (25 meter deep and 15 meter broad),Located at the northeast accessible via the rear,Detached brick garage,1 car,Electricity,Parking on private property,no
