header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zeeburgerkade 96,1019 HH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42530023-zeeburgerkade-96/?navigateSource=resultlist,20220130_214401,"€ 550,000 kosten koper","€ 6,548    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 160.70 per month,Galleried apartment (apartment),Resale property,1990,Living area84 m²,84 m²,279 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,4th floor,"Optical fibre, elevator, mechanical ventilation and TV via cable",D        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2018, in ownership)",Municipal long-term lease (end date of long-term lease:  01-04-2040),Paid until 01-04-2040,"Alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view",Resident's parking permits,Yes,Yes,Yes (€ 160.70 per month),Yes,Yes,Yes,no
