header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bestevâerstraat 145 I,1055 TK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42670509-bestevaerstraat-145-i/?navigateSource=resultlist,20220130_223831,"€ 375,000 kosten koper","€ 7,653    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (49 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 116.00 per month,Upstairs apartment (apartment),Resale property,1931-1944,Flat roof covered with asphalt roofing,Living area49 m²Exterior space attached to the building6 m²External storage space7 m²,49 m²,6 m²,7 m²,123 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,2nd floor,Mechanical ventilation and TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2003, in ownership",Municipal ownership encumbered with long-term leaset,Paid until 31-01-2061,Alongside a quiet road and in residential district,Balcony present,Storage box,No insulation,Public parking,Yes,Yes,Yes (€ 116.00 per month),Yes,Yes,Yes,no
