header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Metten Gerritskamp 10,3848 CW Harderwijk        ,https://www.funda.nl/en/koop/harderwijk/huis-42651792-metten-gerritskamp-10/?navigateSource=resultlist,20220129_161931,"€ 367,500 kosten koper","€ 3,341    The asking price per m² (€ 367,500) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1985,Gable roof covered with roof tiles,Living area110 m²Exterior space attached to the building1 m²External storage space10 m²,110 m²,1 m²,10 m²,158 m²,350 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, optical fibre, passive ventilation system, rolldown shutters and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",158 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,36 m² (9 meter deep and 4 meter broad),Located at the east accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
