header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Schoterlandseweg 46,8412 TA Hoornsterzwaag        ,https://www.funda.nl/en/koop/hoornsterzwaag/huis-42663334-schoterlandseweg-46/?navigateSource=resultlist,20220129_031115,"€ 419,000 kosten koper","€ 4,029    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 419,000) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1950,Gable roof covered with roof tiles,Living area104 m²Exterior space attached to the building23 m²External storage space58 m²,104 m²,23 m²,58 m²,"2,030 m²",419 m³,5 rooms (3 bedrooms),1 bathroom,"Bath, shower and toilet",2 stories,Passive ventilation system,G        What does this mean?,CH boiler,Gas water heater,"Rheem (gas-fired, in ownership)",2.030 m²,Outside the built-up area and rural,Back garden,1.620 m² (81 meter deep and 20 meter broad),Located at the south,Detached wooden storage,Detached wooden garage and detached brick garage,2 cars,Loft and electricity,Parking on private property,no
