header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sumatraplantsoen 26 -A,1095 JB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42662284-sumatraplantsoen-26-a/?navigateSource=resultlist,20220130_231104,"€ 425,000 kosten koper","€ 5,592    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 167 per month,3 weeks,Available,Available in consultation,Ground-floor apartment,Resale property,1981,Renovation project,Flat roof covered with asphalt roofing,Living area76 m²External storage space3 m²,76 m²,3 m²,150 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Passive ventilation system,B        What does this mean?,Mostly double glazed,CH boiler,CH boiler,Intergas ( combination boiler from 2010),Municipal ownership encumbered with long-term leaset (end date of long-term lease:  29-02-2032),Paid until 29-02-2032,Alongside park and in residential district,Back garden,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
