header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Garden,Shed / storage,Type of garage,Type of parking facilities,error
Hellingstraat 82,1398 AW Muiden        ,https://www.funda.nl/en/koop/muiden/appartement-42567878-hellingstraat-82/?navigateSource=resultlist,20220128_141109,"€ 825,000 vrij op naam","€ 7,366    The asking price per m² (€ 825,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Mezzanine,New property,After 2020,Living area112 m²,112 m²,999 m³,3 rooms (2 bedrooms),1 story,A        What does this mean?,Sun terrace,Storage box,Underground parking,Parking garage,no
