header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Engelsestraat 67,3028 CC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42670592-engelsestraat-67/?navigateSource=resultlist,20220126_163608,"€ 575,000 kosten koper","€ 3,662    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1936,Double occupancy possible,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area157 m²Exterior space attached to the building28 m²External storage space4 m²,157 m²,28 m²,4 m²,552 m³,6 rooms (4 bedrooms),2 bathrooms and 3 separate toilets,Bath,4 stories,"Outdoor awning, mechanical ventilation, sliding door and TV via cable",C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Hr (gas-fired combination boiler from 2017, in ownership)",Full ownership,Full ownership,Alongside a quiet road and in residential district,Back garden,"43 m² (8,82 meter deep and 4,91 meter broad)",Located at the northeast accessible via the rear,Balcony present,Detached wooden storage,Electricity,"Paid parking, public parking and resident's parking permits",no
