header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Schaapsdrift 8,3832 KH Leusden        ,https://www.funda.nl/en/koop/leusden/huis-42674945-schaapsdrift-8/?navigateSource=resultlist,20220128_062436,"€ 509,000 kosten koper","€ 3,201    The asking price per m² (€ 509,000) is calculated by dividing the asking price of the home by the living area (159 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 17, 2022",Under offer,Available in consultation,"Single-family home, row house",Resale property,2009,Gable roof covered with roof tiles,Living area159 m²Other space inside the building5 m²External storage space7 m²,159 m²,5 m²,7 m²,140 m²,580 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Optical fibre, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2008, in ownership",140 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,60 m² (10 meter deep and 6 meter broad),Located at the east accessible via the rear,Detached wooden storage,Electricity,Public parking,no
