header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Cees Buddingh'hof 129,1628 WL Hoorn (NH)        ,https://www.funda.nl/en/koop/hoorn-nh/huis-42520658-cees-buddingh-hof-129/?navigateSource=resultlist,20220129_043229,"€ 365,000 kosten koper","€ 3,443    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1994,Combination roof covered with other,Living area106 m²Other space inside the building4 m²External storage space16 m²,106 m²,4 m²,16 m²,283 m²,412 m³,3 rooms (2 bedrooms),1 bathroom and 2 separate toilets,Shower and toilet,2 stories,"Skylight, mechanical ventilation, passive ventilation system and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Hr combi (gas-fired combination boiler, in ownership)",283 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district","Back garden, front garden and side garden","80 m² (9 meter deep and 8,85 meter broad)",Located at the northeast accessible via the rear,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
