header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Waterdorp 114,6642 DB Beuningen (GE)        ,https://www.funda.nl/en/koop/beuningen-ge/huis-88010273-waterdorp-114/?navigateSource=resultlist,20220127_195337,"€ 615,000 kosten koper","€ 3,773    The asking price per m² (€ 615,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,2016,Partly furnished with carpets and curtains,Hipped roof covered with roof tiles,Living area163 m²Other space inside the building25 m²,163 m²,25 m²,299 m²,670 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Skylight, optical fibre, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Atag (gas-fired combination boiler from 2016, in ownership)",299 m²,Full ownership,"Alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view",Back garden and front garden,"108 m² (10,75 meter deep and 10 meter broad)",Located at the southeast,Attached brick garage,1 car,Electricity and heating,Roof insulation and double glazing,Parking on private property and public parking,no
