header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hoofdstraat 228 31,7901 JZ Hoogeveen        ,https://www.funda.nl/en/koop/hoogeveen/appartement-88997092-hoofdstraat-228-31/?navigateSource=resultlist,20220128_020759,"€ 319,500 kosten koper","€ 2,754    The asking price per m² (€ 319,500) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 147.00 per month,Apartment with shared street entrance (apartment),Resale property,2002,Flat roof covered with asphalt roofing,Living area116 m²Other space inside the building7 m²Exterior space attached to the building14 m²,116 m²,7 m²,14 m²,360 m³,3 rooms (2 bedrooms),1 separate toilet,4 stories,3rd floor,"Outdoor awning, elevator and mechanical ventilation",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2002, in ownership)",Full ownership,In center,Sun terrace,Balcony present and french balcony present,Built-in,Electricity,Underground parking,Parking garage,Yes,Yes,Yes (€ 147.00 per month),Yes,Yes,Yes,no
