header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lodewijk Boisotstraat 12 -II,1057 ZN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42670225-lodewijk-boisotstraat-12-ii/?navigateSource=resultlist,20220130_224355,"€ 525,000 kosten koper","€ 7,500    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 127.00 per month,Upstairs apartment (apartment),Resale property,1906-1930,Flat roof covered with asphalt roofing,Living area70 m²Exterior space attached to the building7 m²,70 m²,7 m²,230 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,3rd floor,Mechanical ventilation and TV via cable,C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"HR Combi (gas-fired combination boiler, in ownership)",Municipal long-term lease,€ 371 per year,In residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 127.00 per month),Yes,Yes,Yes,no
