header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stationsstraat 53 04,5281 GB Boxtel        ,https://www.funda.nl/en/koop/boxtel/appartement-88993056-stationsstraat-53-04/?navigateSource=resultlist,20220129_001829,"€ 199,500 kosten koper","€ 3,837    The asking price per m² (€ 199,500) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 146.00 per month,Galleried apartment (apartment),Resale property,2004,Energie Prestatie Advies,Living area52 m²External storage space4 m²,52 m²,4 m²,195 m³,4 rooms (1 bedroom),1 bathroom,"Bath, shower and toilet",3 stories,3rd floor,Skylight,B        What does this mean?,Energy efficient window,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2005, in ownership)",Full ownership,In center,Roof terrace present,Built-in,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 146.00 per month),Yes,Yes,Yes,no
