header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Herengracht 243 B,1016 BH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88949117-herengracht-243-b/?navigateSource=resultlist,20220130_185953,"€ 1,100,000 kosten koper","€ 11,828    The asking price per m² (€ 1,100,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 182.55 per month,Upstairs apartment (apartment),Resale property,1900,Monumental building,Living area93 m²Exterior space attached to the building46 m²External storage space13 m²,93 m²,46 m²,13 m²,324 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",3 stories,"Air conditioning, outdoor awning, mechanical ventilation and TV via cable",G        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2006, in ownership)",Full ownership,"Alongside water, in center and unobstructed surrounding view",Sun terrace,"45 m² (4,34 meter deep and 10,44 meter broad)","Roof terrace present, balcony present and french balcony present",Built-in,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 182.55 per month),Yes,Yes,Yes,no
