header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Oberon 30,9602 EM Hoogezand        ,https://www.funda.nl/en/koop/hoogezand/huis-42531602-oberon-30/?navigateSource=resultlist,20220130_164526,"€ 225,000 kosten koper","€ 1,891    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1975,Hip roof covered with roof tiles,Living area119 m²,119 m²,150 m²,400 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,TV via cable,C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2012, in ownership)",150 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"69 m² (11,5 meter deep and 6 meter broad)",Located at the south accessible via the rear,Public parking,no
