header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Insulation,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Graaf Balderikstraat 11,3032 HD Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88026913-graaf-balderikstraat-11/?navigateSource=resultlist,20220126_005850,"€ 325,000 kosten koper","€ 4,012    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available immediately,€ 107.22 per month,Maisonnette,Resale property,1981,Pyramid hip roof,Living area81 m²External storage space6 m²,81 m²,6 m²,265 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,A        What does this mean?,District heating,District heating,Municipal long-term lease (end date of long-term lease:  31-03-2054),"€ 932,55 per year with option to purchase",In residential district,Back garden and front garden,"18 m² (3,85 meter deep and 4,72 meter broad)",Located at the north accessible via the rear,Built-in,Electricity,No insulation,Paid parking,Yes,Yes,Yes (€ 107.22 per month),Yes,Yes,Yes,no
