header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nijenburg 1,1081 GD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88883706-nijenburg-1/?navigateSource=resultlist,20220130_222353,"€ 375,000 kosten koper","€ 5,952    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (63 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 144 per month,4 months,Sold under reservation,Available in consultation,Galleried apartment (apartment),Resale property,1967,With carpets and curtains,Flat roof covered with asphalt roofing,Living area63 m²Exterior space attached to the building12 m²External storage space9 m²,63 m²,12 m²,9 m²,250 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,"Outdoor awning, elevator and TV via cable",D        What does this mean?,Double glazing,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset,Bought off for eternity,"Alongside park, alongside a quiet road and in residential district",Storage box,No insulation,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
