header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,Fees,error
Wibautstraat 126 PP,1091 GP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-41747551-wibautstraat-126-pp/?navigateSource=resultlist,20220130_183513,"€ 42,500 kosten koper",6+ months,Under offer,Available in consultation,Parking place,Resale property,1,Municipal long-term lease,Paid until 01-09-2051,no
