header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Haarlemmerweg 557 3,1055 PN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42656453-haarlemmerweg-557-3/?navigateSource=resultlist,20220130_220133,"€ 350,000 kosten koper","€ 6,034    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (58 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 153.61 per month,Upstairs apartment (apartment),Resale property,1938,Combination roof covered with asphalt roofing and roof tiles,Living area58 m²Exterior space attached to the building6 m²External storage space9 m²,58 m²,6 m²,9 m²,180 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,TV via cable,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease (end date of long-term lease:  31-07-2063),Paid until 31-07-2063,In residential district,Balcony present,Storage box,Paid parking and public parking,Yes,Yes,Yes (€ 153.61 per month),Yes,Yes,Yes,no
