header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Elpermeer 101,1025 AC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42682245-elpermeer-101/?navigateSource=resultlist,20220127_234949,"€ 350,000 kosten koper","€ 4,487    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 230 per month,Today,Available,Available in consultation,Upstairs apartment (apartment),Resale property,1969,Flat roof,Energie Prestatie Advies,Living area78 m²Exterior space attached to the building10 m²External storage space6 m²,78 m²,10 m²,6 m²,250 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,Elevator and TV via cable,D            1.85What does this mean?,Double glazing and floor insulation,Communal central heating,Central facility,Long-term lease,Bought off for eternity,Sheltered location and in residential district,Balcony present,Built-in,Electricity,Garage,1 car,"Electrical door, electricity and running water",Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
