header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kwekerijweg 103,6525 RZ Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/appartement-42677169-kwekerijweg-103/?navigateSource=resultlist,20220128_080557,"€ 300,000 kosten koper","€ 4,478    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 131 per month,2 weeks,Available,Available in consultation,Galleried apartment (apartment),Resale property,1990,Combination roof covered with roof tiles,Living area67 m²Other space inside the building19 m²Exterior space attached to the building7 m²External storage space6 m²,67 m²,19 m²,7 m²,6 m²,250 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,4 stories,4th floor,"Elevator, mechanical ventilation and TV via cable",C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2012, in ownership)",Full ownership,"In center, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Completely insulated,Parking place,Yes,Yes,Yes,Yes,Yes,Yes,no
