header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lunterenstraat 158,2573 PV Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42569749-lunterenstraat-158/?navigateSource=resultlist,20220131_200214,"€ 249,500 kosten koper","€ 3,119    The asking price per m² (€ 249,500) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 90.00 per month,Ground-floor apartment (apartment),Resale property,1931-1944,Partly furnished with carpets and curtains,Flat roof,Living area80 m²Other space inside the building18 m²,80 m²,18 m²,240 m³,3 rooms (2 bedrooms),1 bathroom,Shower,3 stories,Ground floor,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2011, in ownership)",Full ownership,In residential district,Back garden,54 m² (9 meter deep and 6 meter broad),Located at the southeast accessible via the rear,Detached brick storage,Public parking,Yes,Yes,Yes (€ 90.00 per month),Yes,Yes,Yes,no
