header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Mozartstraat 23,3223 TL Hellevoetsluis        ,https://www.funda.nl/en/koop/hellevoetsluis/huis-88038731-mozartstraat-23/?navigateSource=resultlist,20220127_235213,"€ 530,000 kosten koper","€ 3,533    The asking price per m² (€ 530,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 17, 2022",Available,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1990,Combination roof covered with asphalt roofing and roof tiles,Living area150 m²Other space inside the building8 m²Exterior space attached to the building14 m²External storage space12 m²,150 m²,8 m²,14 m²,12 m²,210 m²,518 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,"Sauna, bath, shower and toilet",3 stories,"Mechanical ventilation, passive ventilation system, sauna, TV via cable and solar panels",C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2016, in ownership)",210 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"89 m² (10,5 meter deep and 8,5 meter broad)",Located at the northeast accessible via the rear,Detached wooden storage,Electricity,Parking on private property and public parking,no
