header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,error
De Spinster 48,5283 XA Boxtel        ,https://www.funda.nl/en/koop/boxtel/huis-88028918-de-spinster-48/?navigateSource=resultlist,20220127_195914,"€ 279,500 kosten koper","€ 3,451    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 279,500) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1976,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area81 m²Other space inside the building8 m²External storage space7 m²,81 m²,8 m²,7 m²,175 m²,360 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,D        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2009, in ownership)",175 m²,Full ownership,"Alongside park, alongside a quiet road and in residential district","Back garden, front garden and side garden","0,01 meter deep and 0,01 meter broad",Located at the north accessible via the rear,Detached brick storage,Electricity,Public parking,no
