header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Brink 10 c,1251 KV Laren (NH)        ,https://www.funda.nl/en/koop/laren-nh/appartement-41203218-brink-10-c/?navigateSource=resultlist,20220128_013548,"€ 4,950,000 kosten koper","€ 10,421    The asking price per m² (€ 4,950,000) is calculated by dividing the asking price of the home by the living area (475 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 1,396 per month",6+ months,Available,Available in consultation,Penthouse (apartment),Resale property,1998,Disabled access friendly,Combination roof covered with asphalt roofing and roof tiles,Living area475 m²Other space inside the building41 m²Exterior space attached to the building100 m²External storage space20 m²,475 m²,41 m²,100 m²,20 m²,"1,500 m³",11 rooms (3 bedrooms),3 bathrooms and 2 separate toilets,"3 baths, shower and 3 toilets",2 stories,2nd floor,"Air conditioning, alarm installation, smart home, elevator, mechanical ventilation, flue and TV via cable",A        What does this mean?,Completely insulated,"CH boiler, fireplace and partial floor heating",CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,In center,Balcony present,Built-in,Electricity,Built-in and underground parking,4 cars,Electricity,No,No,No,No,No,No,no
