header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Baroniestraat 48 b,3051 EG Rotterdam        Hillegersberg Zuid,https://www.funda.nl/en/koop/rotterdam/appartement-88995443-baroniestraat-48-b/?navigateSource=resultlist,20220126_005409,27 november 2021,17 december 2021,2 weken,no
