header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Neel Gijsenstraat 37,3043 MC Rotterdam        Overschie,https://www.funda.nl/en/koop/rotterdam/appartement-42517602-neel-gijsenstraat-37/?navigateSource=resultlist,20220126_164611,5 november 2021,17 november 2021,12 dagen,no
