header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Yokohamadreef 72,3564 XL Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42658323-yokohamadreef-72/?navigateSource=resultlist,20220131_154326,"€ 225,000 kosten koper","€ 4,091    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 194.60 per month,Apartment with shared street entrance (apartment),Resale property,1969,Flat roof covered with asphalt roofing,Living area55 m²Exterior space attached to the building5 m²External storage space4 m²,55 m²,5 m²,4 m²,178 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,3rd floor,Elevator,D        What does this mean?,Double glazing,District heating,Central facility and district heating,Municipal ownership encumbered with long-term leaset,Bought off for eternity,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 194.60 per month),Yes,Yes,Yes,no
