header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lanseloetstraat 6 I,1055 BD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42511491-lanseloetstraat-6-i/?navigateSource=resultlist,20220130_200610,"€ 415,000 kosten koper","€ 7,411    The asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (56 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 100.00 per month,Upstairs apartment (apartment),Resale property,1940,Flat roof,Living area56 m²Exterior space attached to the building8 m²External storage space10 m²,56 m²,8 m²,10 m²,147 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,2nd floor,Not available,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2007, in ownership)",Municipal long-term lease,€ 1.209 per year with option to purchase,"Alongside park, alongside water and in residential district",Built-in,Electricity,Paid parking,Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
