header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Pastoor van Sonsbeeckstr 29,7039 AH Stokkum        ,https://www.funda.nl/en/koop/stokkum/huis-42539460-pastoor-van-sonsbeeckstr-29/?navigateSource=resultlist,20220129_003540,"€ 245,000 kosten koper","€ 1,992    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 245,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1959,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area123 m²Other space inside the building24 m²Exterior space attached to the building16 m²External storage space15 m²,123 m²,24 m²,16 m²,15 m²,300 m²,522 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,"2 stories, a/an attic and a basement","Optical fibre, passive ventilation system and rolldown shutters",F        What does this mean?,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2007, in ownership)",300 m²,Back garden and front garden,63 m² (9 meter deep and 7 meter broad),Located at the south accessible via the rear,Detached brick storage,Attached brick garage,1 car,Loft,Parking on private property and public parking,no
