header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
Tielsestraat 199,6673 AB Andelst        ,https://www.funda.nl/en/koop/andelst/huis-42518077-tielsestraat-199/?navigateSource=resultlist,20220129_040644,"€ 795,000 kosten koper","€ 4,368    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (182 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Country house, detached residential property",Resale property,1930,Disabled access friendly and accessible for seniors,Double occupancy possible and partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area182 m²Other space inside the building36 m²External storage space25 m²,182 m²,36 m²,25 m²,"1,520 m²",740 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets","2 stories, a/an attic and a basement","Skylight, optical fibre, flue, sliding door and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated","CH boiler, wood heater and partial floor heating",CH boiler and electrical boiler,"Vaillant HR Solide Plus (gas-fired combination boiler from 2012, in ownership)",1.520 m²,Full ownership,"Rural, freestanding location and unobstructed surrounding view","Back garden, surrounded by garden, front garden and side garden",667 m² (23 meter deep and 29 meter broad),Located at the southwest accessible via the rear,Detached wooden storage,Loft and electricity,Built-in,1 car,Electricity and heating,"Roof insulation, double glazing, insulated walls and floor insulation",Parking on private property and public parking,no
