header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Spoordonkseweg 105 a,5688 KC Oirschot        ,https://www.funda.nl/en/koop/oirschot/huis-42676659-spoordonkseweg-105-a/?navigateSource=resultlist,20220130_121415,"€ 275,000 kosten koper","€ 6,111    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (45 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1925,Renovation project,Gable roof,Living area45 m²Other space inside the building24 m²External storage space22 m²,45 m²,24 m²,22 m²,271 m²,270 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,2 stories,Passive ventilation system,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,Gas-fired combination boiler,271 m²,Full ownership,In center and unobstructed surrounding view,Back garden and front garden,"113 m² (15 meter deep and 7,5 meter broad)",Located at the southwest accessible via the rear,Detached brick garage,1 car,Parking on private property,no
