header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Service charges,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Hoogte Kadijk,1018 BE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42536216-hoogte-kadijk/?navigateSource=resultlist,20220130_214939,"€ 45,000 kosten koper",€ 23 per month,2 months,Under offer,Available in consultation,Parking place,Resale property,1,Full ownership,no
