header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eva Besnyöstraat 35,1087 KR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42565563-eva-besnyostraat-35/?navigateSource=resultlist,20220131_004049,"€ 435,000 kosten koper","€ 5,179    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available immediately,€ 95.00 per month,Ground-floor apartment (apartment),Resale property,2010,Living area84 m²Exterior space attached to the building9 m²External storage space6 m²,84 m²,9 m²,6 m²,355 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,Ground floor,"Optical fibre, elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,Energy efficient window and completely insulated,District heating,District heating,Municipal ownership encumbered with long-term leaset,Paid until 30-06-2057,Alongside a quiet road and in residential district,Balcony present,Detached wooden storage,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 95.00 per month),Yes,Yes,Yes,no
