header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Dommelstraat 21,3404 KD IJsselstein        ,https://www.funda.nl/en/koop/ijsselstein/huis-42674592-dommelstraat-21/?navigateSource=resultlist,20220128_062452,"€ 400,000 kosten koper","€ 2,963    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Under offer,Available in consultation,"Single-family home, row house",Resale property,2000,Flat roof covered with asphalt roofing,Living area135 m²Exterior space attached to the building12 m²,135 m²,12 m²,150 m²,448 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,"Outdoor awning, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler from 2011, in ownership",150 m²,Full ownership,"Alongside a quiet road, alongside water and in residential district",Front garden,"35 m² (12,29 meter deep and 2,82 meter broad)",Located at the east,Balcony present,Built-in,"Electricity, heating and running water",Insulated walls and floor insulation,Public parking,no
