header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Moerweg 100,2531 BA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42540776-moerweg-100/?navigateSource=resultlist,20220131_205442,"€ 199,500 kosten koper","€ 2,625    The asking price per m² (€ 199,500) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available immediately,Residential property with shared street entrance (open shared street entrancet),Resale property,1935,Flat roof covered with asphalt roofing,Living area76 m²Exterior space attached to the building6 m²External storage space3 m²,76 m²,6 m²,3 m²,253 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,D        What does this mean?,CH boiler,"Intergas VR (gas-fired from 2009, in ownership)",Municipal long-term lease,"€ 121,56 per year","Alongside a quiet road, alongside water and in residential district",Balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
