header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Eltingerhof 47,6921 DD Duiven        ,https://www.funda.nl/en/koop/duiven/huis-42545525-eltingerhof-47/?navigateSource=resultlist,20220127_202555,"€ 285,000 kosten koper","€ 2,280    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1971,Living area125 m²External storage space7 m²,125 m²,7 m²,162 m²,423 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Air conditioning, outdoor awning, skylight and rolldown shutters",B        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2010, in ownership",162 m²,Full ownership,In residential district,Back garden and front garden,60 m² (10 meter deep and 6 meter broad),Located at the southwest accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
