header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Kennedydreef 70,6716 CK Ede        ,https://www.funda.nl/en/koop/ede/huis-42681585-kennedydreef-70/?navigateSource=resultlist,20220127_201207,"€ 350,000 kosten koper","€ 2,800    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1990,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area125 m²Exterior space attached to the building1 m²External storage space7 m²,125 m²,1 m²,7 m²,145 m²,419 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,Air conditioning,C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and partial floor heating,CH boiler,"Remeha (gas-fired combination boiler from 2008, in ownership)",145 m²,Full ownership,In residential district,Back garden and front garden,"58 m² (11,5 meter deep and 5 meter broad)",Located at the south accessible via the rear,Detached brick storage,Public parking,no
