header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Leuvenumseweg 81,3847 LA Harderwijk        ,https://www.funda.nl/en/koop/harderwijk/huis-42673618-leuvenumseweg-81/?navigateSource=resultlist,20220128_014134,"€ 985,000 kosten koper","€ 3,940    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 985,000) is calculated by dividing the asking price of the home by the living area (250 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 15, 2022",Available,Available in consultation,"Villa, detached residential property",Resale property,1947,Gable roof covered with roof tiles,Living area250 m²Other space inside the building27 m²Exterior space attached to the building64 m²External storage space18 m²,250 m²,27 m²,64 m²,18 m²,"2,130 m²","1,049 m³",7 rooms (6 bedrooms),2 bathrooms and 2 separate toilets,"Bath, shower and toilet",2 stories,Optical fibre and TV via cable,F        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and fireplace,CH boiler,"Nefit HR CV (gas-fired combination boiler from 2001, in ownership)",2.130 m²,Full ownership,"On the edge of a forest, alongside busy road, In wooded surroundings and unobstructed surrounding view",Surrounded by garden,Roof terrace present,Detached brick storage,Attached brick garage,1 car,Electricity,Parking on private property,no
