header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Boterdiep 15 b,9712 LH Groningen        ,https://www.funda.nl/en/koop/groningen/appartement-42681688-boterdiep-15-b/?navigateSource=resultlist,20220130_131413,"€ 375,000 kosten koper","€ 4,360    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,€ 108.87 per month,Apartment with shared street entrance (apartment),Resale property,2017,Flat roof covered with asphalt roofing,Living area86 m²Other space inside the building1 m²Exterior space attached to the building10 m²External storage space5 m²,86 m²,1 m²,10 m²,5 m²,284 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,1st floor,Mechanical ventilation and TV via cable,A        What does this mean?,Completely insulated,CH boiler and complete floor heating,CH boiler,"Intergas (gas-fired combination boiler from 2017, in ownership)",Full ownership,In center,Built-in,"Paid parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 108.87 per month),Yes,Yes,Yes,no
