header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Escamplaan 898 F,2547 EX Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88900987-escamplaan-898-f/?navigateSource=resultlist,20220131_215701,"€ 625,000 kosten koper","€ 4,808    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available in consultation,€ 155.82 per month,Galleried apartment (apartment),Resale property,2020,Disabled access friendly and accessible for seniors,With carpets and curtains,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area130 m²Exterior space attached to the building15 m²External storage space19 m²,130 m²,15 m²,19 m²,425 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,7th floor,"Optical fibre, elevator, mechanical ventilation and sliding door",Not available,"Roof insulation, double glazing, energy efficient window, insulated walls and completely insulated","District heating, complete floor heating and heat recovery unit",Balcony present,Storage box,Parking place,Paid parking and parking garage,Yes,Yes,Yes (€ 155.82 per month),Yes,Yes,Yes,no
