header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Faassenplein 62,3123 NK Schiedam        ,https://www.funda.nl/en/koop/schiedam/appartement-88042883-faassenplein-62/?navigateSource=resultlist,20220129_181058,"€ 240,000 kosten koper","€ 3,038    The asking price per m² (€ 240,000) is calculated by dividing the asking price of the home by the living area (79 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 128.05 per month,Apartment with shared street entrance (apartment),Resale property,1971-1980,Partly furnished with carpets and curtains,Gable roof covered with asphalt roofing and roof tiles,Living area79 m²Exterior space attached to the building5 m²External storage space5 m²,79 m²,5 m²,5 m²,266 m³,3 rooms (2 bedrooms),1 bathroom,1 story,2nd floor,TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"HR Remeha (gas-fired combination boiler from 2008, in ownership)",Municipal long-term lease (end date of long-term lease:  30-06-2073),Paid until 01-07-2049,In residential district,Storage box,Electricity,No insulation,Public parking,Yes,Yes,Yes (€ 128.05 per month),Yes,Yes,Yes,no
