header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Vincent van Goghstraat 39,3314 TR Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/huis-88043841-vincent-van-goghstraat-39/?navigateSource=resultlist,20220129_104617,Price on request,"January 21, 2022","Single-family home, row house",95 m² residential surface area / 104 m² plot surface area,3 rooms (2 bedrooms),285 m³,A        What does this mean?,Resale property,2006,no
