header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Rochussenstraat 513,3023 DL Rotterdam        Nieuwe Westen,https://www.funda.nl/en/koop/rotterdam/appartement-88986548-rochussenstraat-513/?navigateSource=resultlist,20220125_234750,18 november 2021,13 december 2021,3 weken,no
