header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Gilles Schoolmeesterlaan 12,2015 EM Haarlem        ,https://www.funda.nl/en/koop/haarlem/huis-42589964-gilles-schoolmeesterlaan-12/?navigateSource=resultlist,20220128_064139,"€ 585,000 kosten koper","€ 4,756    The asking price per m² (€ 585,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, row house (drive-in residential property)",Resale property,1958,Flat roof,Living area123 m²Other space inside the building17 m²Exterior space attached to the building6 m²,123 m²,17 m²,6 m²,120 m²,483 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2013, in ownership)",120 m²,Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Back garden and front garden,"40 m² (8 meter deep and 5,02 meter broad)",Located at the southeast accessible via the rear,Balcony present,Built-in,Built-in,1 car,Parking on private property and public parking,no
