header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Plot size,Area,Ownership situation,error
Parkeerplaats Telefoonweg/Ketelstraat Ede,6713 AL Ede        ,https://www.funda.nl/en/koop/ede/parkeergelegenheid-41913422-parkeerplaats-telefoonweg-ketelstraat-ede/?navigateSource=resultlist,20220128_023144,"€ 16,750 kosten koper",6+ months,Available,Available in consultation,Parking place,Resale property,1,18 m²,18 m²,Full ownership,no
