header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Hooglied 3,3823 HG Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/huis-42650701-hooglied-3/?navigateSource=resultlist,20220129_052957,"€ 595,000 kosten koper","€ 3,115    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (191 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1992,Living area191 m²Other space inside the building19 m²Exterior space attached to the building29 m²,191 m²,19 m²,29 m²,190 m²,659 m³,5 rooms (4 bedrooms),3 bathrooms and 1 separate toilet,Bath and 3 toilets,3 stories,"Optical fibre, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2017, in ownership)",190 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,48 m² (6 meter deep and 8 meter broad),Located at the northeast,Roof terrace present,Built-in,1 car,"Electrical door, electricity and heating",Public parking,no
