header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Meelbes 12,3069 LT Rotterdam        Ommoord,https://www.funda.nl/en/koop/rotterdam/huis-42651464-meelbes-12/?navigateSource=resultlist,20220125_233055,17 december 2021,7 januari 2022,3 weken,no
