header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Weissenbruchstraat 368,2596 GR Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42544745-weissenbruchstraat-368/?navigateSource=resultlist,20220131_195335,"€ 600,000 kosten koper","€ 5,405    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 150.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1932,Protected townscape or village view (permit needed for alterations),Living area111 m²Other space inside the building1 m²Exterior space attached to the building8 m²,111 m²,1 m²,8 m²,400 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,1st floor,E        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Intergas CW4 (gas-fired combination boiler from 2016, in ownership)",Full ownership,In wooded surroundings and in residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 150.00 per month),Yes,Yes,Yes,no
