header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Eysingalaan 292,3527 VT Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42539430-van-eysingalaan-292/?navigateSource=resultlist,20220131_153342,"€ 299,000 kosten koper","€ 4,211    The asking price per m² (€ 299,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 116.52 per month,Apartment with shared street entrance (apartment),Resale property,1960,Flat roof covered with asphalt roofing,Living area71 m²Exterior space attached to the building3 m²External storage space11 m²,71 m²,3 m²,11 m²,248 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,TV via cable,D        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,Gas-fired combination boiler,Part of parcel,Full ownership,In residential district,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 116.52 per month),Yes,Yes,Yes,no
