header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Christoffelkruidstraat 76 +PP,1032 LK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88905599-christoffelkruidstraat-76-pp/?navigateSource=resultlist,20220130_201312,"€ 775,000 kosten koper","€ 6,681    The asking price per m² (€ 775,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Under offer,Available in consultation,€ 251.00 per month,Ground-floor apartment (apartment),Resale property,2017,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area116 m²Exterior space attached to the building6 m²External storage space18 m²,116 m²,6 m²,18 m²,433 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",2 stories,Ground floor,"Balanced ventilation system, elevator, mechanical ventilation, sliding door, solar collectors and solar panels",A        What does this mean?,"Roof insulation, triple glazed, insulated walls and completely insulated","Communal central heating, complete floor heating and heat recovery unit",Central facility and solar collectors,Long-term lease (end date of long-term lease:  15-04-2065),€ 518 per year with option to purchase,Long-term lease (end date of long-term lease:  15-04-2065),€ 35 per year with option to purchase,In residential district,Back garden,42 m² (6 meter deep and 7 meter broad),Located at the west,Built-in,Electricity,Underground parking,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 251.00 per month),Yes,Yes,Yes,no
