header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Weyerland 53,3235 RD Rockanje        ,https://www.funda.nl/en/koop/rockanje/huis-88059594-weyerland-53/?navigateSource=resultlist,20220129_040743,"€ 450,000 kosten koper","€ 3,719    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,"Single-family home, row house",121 m² residential surface area / 197 m² plot surface area,6 rooms (5 bedrooms),290 m³,C        What does this mean?,Resale property,1979,no
