header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Benedensteenakkers 16,7041 BS 's-Heerenberg        ,https://www.funda.nl/en/koop/s-heerenberg/huis-42677667-benedensteenakkers-16/?navigateSource=resultlist,20220130_125037,"€ 325,000 kosten koper","€ 2,902    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1938,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area112 m²Other space inside the building10 m²External storage space22 m²,112 m²,10 m²,22 m²,235 m²,434 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Skylight, optical fibre, passive ventilation system, rolldown shutters and flue",D        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Nefit HR (gas-fired combination boiler from 2018, in ownership)",235 m²,"Alongside a quiet road, In wooded surroundings and in center",Back garden,50 m² (10 meter deep and 5 meter broad),Located at the northeast accessible via the rear,Attached brick storage,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
