header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Petrus Dondersstraat 111,5613 LS Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42695083-petrus-dondersstraat-111/?navigateSource=resultlist,20220201_015427,"€ 339,500 kosten koper","€ 3,815    The asking price per m² (€ 339,500) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 68 per month,"January 29, 2022",Available,Available in consultation,Ground-floor apartment,Resale property,1950,Gable roof covered with roof tiles,Living area89 m²Exterior space attached to the building5 m²External storage space17 m²,89 m²,5 m²,17 m²,327 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,Ground floor,Mechanical ventilation,E        What does this mean?,Partly double glazed,CH boiler,CH boiler,Combination boiler,Full ownership,In residential district,Back garden and front garden,150 m² (15 meter deep and 10 meter broad),Located at the northeast accessible via the rear,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
