header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Koningin Wilhelminastraat 50,3751 DG Bunschoten-Spakenburg        ,https://www.funda.nl/en/koop/bunschoten-spakenburg/huis-88909190-koningin-wilhelminastraat-50/?navigateSource=resultlist,20220129_044308,"€ 385,000 kosten koper","€ 4,010    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1934,Mansard roof covered with roof tiles,Living area96 m²Exterior space attached to the building25 m²,96 m²,25 m²,135 m²,348 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,3 stories,"Skylight, flue and TV via cable",G        What does this mean?,"Roof insulation, partly double glazed and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",135 m²,Full ownership,"Alongside water, in center and unobstructed surrounding view",Back garden and front garden,35 m² (7 meter deep and 5 meter broad),Located at the west,Attached brick storage,Electricity and running water,Public parking,no
