header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Fultonstraat 42,2562 XJ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42522157-fultonstraat-42/?navigateSource=resultlist,20220130_125415,"€ 525,000 kosten koper","€ 4,038    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,€ 120.00 per month,Upstairs apartment (apartment),Resale property,1906,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area130 m²Exterior space attached to the building28 m²,130 m²,28 m²,450 m³,5 rooms (3 bedrooms),2 separate toilets,2 stories,2nd floor,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2018, in ownership)",Full ownership,Alongside a quiet road and in residential district,Sun terrace,"18 m² (5,1 meter deep and 3,57 meter broad)",Located at the southeast,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 120.00 per month),Yes,No,Yes,no
