header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Type of parking facilities,error
Luiveland 14,1861 JD Bergen (NH)        ,https://www.funda.nl/en/koop/bergen-nh/huis-42696722-luiveland-14/?navigateSource=resultlist,20220129_084232,"€ 799,000 kosten koper","€ 5,327    The asking price per m² (€ 799,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Single-family home, corner house",Resale property,1969,Gable roof covered with roof tiles,Living area150 m²Exterior space attached to the building26 m²External storage space10 m²,150 m²,26 m²,10 m²,290 m²,490 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Alarm installation, outdoor awning, skylight, TV via cable and solar panels",D        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Gas-fired, in ownership",290 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",Detached brick storage,Carport,Parking on private property and public parking,no
